18415	8931
1842	57156
18420	86511
18423	121967
18429	722
1843	71225
18431	6808
1844	71961
18441	43719
1845	70011
18450	1075179
18455	1002387
18457	188537
18458	1173061
1846	558285
18463	1606462
18467	737709
18469	185129
1847	135716
18473	739335
18474	4316712
18476	170521
1848	20596
18487	20075
18488	91289
1849	34508
18492	7308
18495	3312
18496	38639
18498	2504731
18499	14192
185	316328
1850	392039
18500	30117
18501	52071
18505	31325
18507	40090
1851	214441
18510	124053
18512	117997
18513	44599
18514	78312
18517	9170
1852	109655
18521	67500
18522	51961
18524	10561
18525	45191
1853	42215
18533	32950
18534	49741
18536	172075
1854	80657
18547	258233
1855	10083
18552	41221
18553	13783
18554	7869
18555	8566
18557	9217
18558	4273
1856	444653
18563	3011
18567	7088
18568	2589
1857	238204
18571	8783
18572	30976
18575	901517
18576	3069
18577	5762
1858	44177
18580	239759
18581	9070
18582	43807
18583	1755628
18584	17831
18585	5533
1859	18483
18590	176681
18591	152538
18592	3813089
18593	1155595
18594	836758
18595	1252126
18596	1130494
18597	4045167
18598	1749084
18599	870568
186	263691
1860	213085
18600	2819230
18601	2398172
18602	471371
18606	15057
18607	69062
1861	36320
18615	21109
18618	359238
1862	378195
18620	801198
18621	2494143
18622	3164
18627	84967
18629	65477
1863	25328
18632	97991
18633	2146435
18634	4842000
18635	456504
18637	2584728
18638	443641
18639	1845743
1864	7137
18640	4484283
18641	113488
18642	4508751
18643	10183
18644	306060
18645	2096
18646	137979
18647	572897
18648	4707
18649	44614
1865	8866
18650	84598
18651	47977
18654	21540
18655	17930
18656	22684
18657	9956
18658	10524
18659	38866
1866	18305
18660	15932
18661	2320
18662	73246
18663	32407
18664	8861
18666	41873
18667	50614
18668	27223
18669	15085
1867	11452
18670	18603
18671	4348
18672	10026
18673	16978
18674	11846
18676	12390
18677	254306
18678	98017
18679	64699
1868	11243
18682	70368
18683	465238
18684	16519
18685	125557
18687	216066
18688	40249
18689	7670
1869	8042
18690	20223
18691	37546
18692	3914
18695	28384
18696	68406
18697	797
18698	98075
18699	15176
187	105212
1870	30532
18700	130946
18701	3977
18702	82443
18703	21905
18704	16889
18705	38770
18707	33181
18708	15919
18709	85133
1871	31599
18710	33755
18711	4873
18713	115490
18714	8224
18715	3885
18717	10966
18718	42272
18719	7886
1872	80852
18720	123808
18721	4574
18722	16338
18726	104175
18727	42705
18728	39473
18729	358718
1873	8430
18730	4930
18731	46874
18732	220495
18733	75293
18734	27864
18735	22181
18736	12902
18737	1469
18738	484513
18739	7308
1874	41282
18740	47448
18741	5766
18742	2192
18743	54746
18745	23983
18746	13300
18749	60006
1875	22946
18750	15752
18751	5527
18753	121987
18754	47043
18755	8044
18756	9991
18757	28848
18758	8718
1876	15759
18760	766780
18761	7447
18765	67876
18766	15648
1877	11457
18772	82547
18776	13905
18778	281331
1878	8522
18780	205389
18781	195525
18782	124685
18783	21050
18784	89722
18788	105834
1879	16773
18790	155577
18791	167082
18792	270283
18793	46065
18794	413406
18795	100111
18796	126400
18797	47786
18798	152066
188	6176
1880	24221
18800	24990
18806	75421
18809	38178
1881	37104
18810	12178
18812	380756
18814	40427
18816	64471
18818	8401
1882	25136
18820	56309
18821	147831
18822	291789
18823	56894
18824	732
18825	79741
18826	98513
18827	112117
18828	140404
18829	108920
1883	27979
18830	37503
18831	27330
18832	6426
18833	92128
18834	46170
18835	102051
18836	42070
18838	69046
18839	16548
1884	45935
18840	44177
18843	3805
18845	45520
18849	949
1885	53694
18852	196982
18853	110132
18855	1959
18856	245474
18858	66216
1886	54768
18861	1098
18863	40364
18866	62661
18867	29610
1887	14611
18870	42277
18871	30294
18872	10624
18874	463816
1888	29643
18881	14127
18882	97746
18883	24102
18884	3648
1889	10396
18890	31839
18891	4143
18896	1283366
18897	7202
18898	921
18899	14695
189	108235
1890	16614
18900	2772
18902	11126
18903	740
18905	122703
18906	2703
18907	58204
18908	3692
18909	9794
1891	6956
18910	11019
18911	27505
18912	5497
18913	18799
18916	4782
18917	8283
18918	2335
18919	737
1892	58435
18922	6171
18923	15236
18924	10863
18926	9652
18928	5176
1893	39261
18930	5163
18931	2374
18932	22168
18934	15153
18935	10309
18936	5777
18939	300
1894	4685
18940	197487
18942	2093
18943	55664
18944	4400
18947	24323
18948	2041
18949	65630
1895	31711
18950	6043
18951	24812
18953	19483
18955	1317
18956	3856
18957	4642
18959	17663
1896	11696
18960	466
18961	417
18966	3684
18967	5895
18968	40640
18969	45417
1897	81374
18971	3736
18972	22765
18973	1723
18974	117660
18975	5475
18976	515
18977	2541
18978	1713
18979	993
1898	89910
18980	654
18981	915
18982	2118
18983	5299
18984	3473
18985	2448
18988	2406
1899	31763
18992	7076
18997	3763
19	70880
190	46440
1900	26091
19000	8050
19001	220350
19002	34117
19003	6372
19005	6019
19006	3142
19007	52304
19008	16303
19009	48898
1901	42242
19011	618976
19012	682
19013	2910
19018	42720
1902	13052
19021	16957
19025	148544
19026	4977
19027	11986
1903	48353
19030	430
19031	2415
19033	1347
19035	14653
19037	36553
19038	17321
19039	8423
1904	70130
19040	16783
19041	123994
19043	9851
19045	3294
19046	16887
19048	31212
1905	10774
19050	35723
19054	204635
19056	4442
19059	28299
1906	15622
19061	17194
19062	648
19063	7690
19064	5938
19067	323410
1907	89177
19070	6318
19071	2414
19073	1241
19074	38177
19075	3677
1908	33342
19081	783
19082	15409
19083	20361
19086	6873
19087	3418
19089	7915
1909	22302
19092	1136
19093	166447
19095	15810
19096	4493
19097	14775
191	60810
1910	17196
19101	9384
19103	5953
19105	43300
19106	3535
1911	19020
19111	6682
19112	36264
19113	587
19116	21423
19117	11076
1912	21486
19120	96157
19121	4042
19122	5450
19123	14601
19126	3268
19127	3605
1913	13104
19130	6350
19134	5967
19135	21156
19136	6874
19137	10532
19138	11492
19139	97050
1914	127139
19141	3791
19142	139127
19143	29142
19148	74537
19149	1803
1915	8069
19150	27253
19151	51512
19152	190067
19153	11915
19154	2257
19157	3592
1916	143277
19160	15290
19161	3192
19162	4496
19163	8067
19164	2256
19169	3028
1917	21942
19173	165334
19174	154033
19176	2603
19177	18213
1918	55959
19180	190217
19184	18132
19185	60852
19186	647986
19188	19635
19189	109937
1919	9431
19190	22206
19193	27083
19196	161458
19198	47907
192	27641
1920	2851
19201	29688
19202	102360
19204	169073
19205	280600
19206	59888
19207	29156
19208	19504
19209	5770
1921	39697
19210	1853
19211	18508
19212	61153
19213	1664
19214	1166
19215	28020
19216	6460
19218	7489
19219	157743
1922	25499
19220	1639
19222	34256
19223	2506
19225	607
19226	4260
19227	10681
19229	138453
1923	25252
19230	6385
19231	26499
19232	128470
19234	47259
19236	4630
1924	10433
19243	27100
19244	359439
19247	40621
19248	18151
1925	8015
19250	5439
19251	28440
19252	13528
19253	5860
19254	134413
19255	14757
19256	205951
19258	532580
19259	4299
1926	5501
19261	248030
19262	2710
19268	33152
19269	31531
1927	22591
19270	391
19271	14605
19272	3955
19273	16515
19274	46793
19275	17825
19276	3049
19277	3779
19279	16728
1928	18941
19281	16922
19282	7018
19284	99157
19285	45665
19287	9900
1929	37312
19290	1361
19292	4746
19295	135879
19299	98569
193	109768
1930	14449
19300	25424
19301	12909
19302	283
19303	11877
19305	190020
19306	3270
19309	84260
1931	23824
19310	3869
19312	709
19313	1389
19314	81617
19315	10931
19316	1773
19317	9400
19319	45779
1932	59710
19320	68338
19321	6335
19322	27123
19323	3265
19324	2389
19325	6974
19326	394196
19328	8992
1933	25790
19330	1175
19331	10406
19332	27880
19333	7332
19334	25194
19335	138447
19336	12110
19337	1169
19338	3932
1934	12700
19340	9440
19346	21972
19348	13125
1935	38472
19350	4765
19351	9149
19353	4483
19354	6535
19355	95782
19356	1912
19357	31610
19358	14017
19359	110443
1936	17507
19360	13719
19362	4429
19363	2468
19364	43021
19365	12044
19367	459634
1937	35685
19370	12053
19371	19605
19373	58329
19374	4179
19375	8900
19376	79439
1938	34060
19380	5502
19382	1350
19383	4042
19386	595
19387	27467
19388	30706
1939	143352
19391	86278
19392	9662
19395	2879
19396	11585
19398	2583
19399	2589
194	27270
1940	130694
19400	6590
19401	2877
19402	22262
19404	47449
19407	6363
19408	81801
19409	388
1941	662918
19411	10965
19412	16320
19413	1232
19414	15968
19416	83671
19417	1129
19418	3177
1942	247548
19424	293085
19426	130898
19428	22227
19429	36373
1943	200432
19430	1029
19434	10523
19436	12675
19438	29727
19439	55949
1944	91317
19440	17750
19442	6378
19444	17978
19445	1957
19448	21809
19449	24310
1945	29713
19452	40995
19453	84482
19454	74066
19457	1174
19458	4992
19459	15838
1946	36942
19460	7282
19461	343226
19464	4137
19465	1016
19466	45497
19468	12656
1947	14640
19470	17433
19472	4788
19473	1332
19476	2456
19478	25410
1948	7097
19481	2822
19482	43428
19483	22801
19484	132235
19486	18443
19488	10433
19489	570
1949	17880
19490	38843
19492	4172
19493	3071
19494	4267
19495	1871
19496	48770
19497	8106
19498	1928
195	31529
1950	12283
19500	6827
19502	51974
19503	67187
19505	29163
1951	81683
19510	2452
19511	438
19512	4154
19514	102323
19516	5691
19517	34702
19518	42484
1952	279816
19520	80922
19522	8322
19524	19090
19527	8054
19528	122637
1953	13904
19531	28441
19532	4747
19534	21667
19535	5256
19536	11086
19539	3242
1954	27682
19540	2376
19542	1220
19543	25302
19545	3024
19546	600
19549	47520
1955	15058
19550	335
19552	1987
19553	3860
19557	14976
19559	100350
1956	4531
19561	31577
19562	28471
19563	53689
19564	42882
19568	1995
1957	37254
19570	8126
19571	10909
19573	6870
19574	4289
19575	36669
19576	6688
19579	5050
1958	42888
19581	73463
19582	6797
19583	73480
19584	56176
19585	3098
19586	58246
19587	11442
19588	12246
19589	10478
1959	96426
19590	6687
19592	1095
19595	40537
19596	3502
19598	18029
196	35282
1960	419637
19600	671962
19601	21011
19602	35217
19603	28566
19604	80427
19605	3563
19609	298876
1961	284897
19610	19623
19611	29148
19613	1046
19614	13730
19615	54246
19616	1044
19618	1746
19619	30340
1962	103938
19620	17188
19621	55057
19622	2141
19623	802
19624	13182
19625	2596
19626	2453
19628	631223
19629	36432
1963	148659
19630	33855
19631	8342
19633	4947
19634	10413
19635	24394
19636	2276
19637	114116
19639	1435008
1964	53865
19640	12782
19641	3818
19642	3287
1965	2710016
19650	2459
19651	91364
19653	19306
19654	2125
19655	36317
19656	9305
19657	17870
19658	2023
19659	85649
1966	533845
19660	94038
19661	84075
19662	87550
19663	88250
19665	10149
19667	6876
19669	11251
1967	317409
19674	8888
19675	3562
19676	2853
19677	8263
19679	6278
1968	116116
19681	1954
19682	1643
19683	2040
19684	262
19687	3565
19689	3129
1969	356591
19690	29782
19691	5642
19693	1763
19694	4773
19696	2386
19699	88829
197	93943
1970	190728
19700	18068
19701	46741
19702	46747
19703	1502
19704	8038
19706	23033
19708	11364
19709	8309
1971	38142
19711	2830909
19712	14783
19713	98935
19714	21045
19715	1861
19716	1999
19717	1016
19718	2307
1972	15040
19720	5387
19721	1468
19723	1815
19725	12802
19726	45564
19728	93411
19729	10486
1973	9555
19731	3399
19732	66139
19733	55602
19734	3808
19735	19868
19739	936
1974	41748
19740	2012
19741	176284
19743	3271
19744	6966
19746	18918
19747	5887
19748	8356
1975	894646
19751	6890
19752	7181
19754	125646
1976	129083
19762	3985
19763	1104
19764	10518
19765	27665
19766	105877
19767	95209
19768	10155
19769	36536
1977	18112
19770	59842
19773	2505
19774	10359
19775	222
19777	17063
19778	7734
1978	114377
19780	1160
19781	2826
19783	2752
19785	24834
19786	3548
19789	2264
1979	96031
19790	8397
19792	6915
19794	1505
19795	2166
19796	9072
19797	9258
198	113879
1980	303504
19801	31409
19803	7264
19804	416599
19806	4215
19809	145273
1981	14132
19810	42235
19816	5609
19817	12787
19818	3665
1982	85376
19820	81003
19821	135812
19823	1626
19824	16178
19825	2862
19826	1821
19828	2392
1983	42391
19830	748
19832	3001
19833	8845
19834	45398
19835	90596
19836	4849
19837	10554
19838	10319
1984	3629818
19840	2860
19841	67053
19842	7636
19843	3786
19844	21002
19846	487
19847	2678
1985	7922838
19850	1330
19851	3205
19853	13576
19858	1817
19859	15064
1986	128724
19860	2995
19862	33676
19867	49223
1987	74251
19872	53890
19874	18713
19875	26781
19877	33015
1988	64850
19886	5564
19887	40489
19888	11583
1989	273586
19891	14580
19894	2631704
19897	5519
199	35424
1990	154160
19900	32385
19908	6979
1991	81532
19910	22360
19914	41311
19915	93524
19916	76606
19917	52813
1992	248803
19929	1968583
1993	54085
19934	297439
1994	50221
19942	215990
19947	399631
1995	520650
19959	7354349
1996	1291643
19964	2998870
19965	47326
1997	411777
19970	6729
19971	1436313
19975	294464
19976	1666223
1998	290343
19981	85398
19983	336575
19986	890069
1999	244357
19991	82699
19993	170354
19994	22520
19995	62558
19996	115313
19997	151
19998	28967
19999	13937
2	8462
20	148284
200	39891
2000	1563745
20000	47380
20001	9891
20002	82478
20003	4719
20004	60095
20005	11236
20006	11774
20007	70623
20008	87641
20009	9493
2001	191491
20010	8898
20011	41058
20012	148322
20013	38746
20014	8762
20015	6746
20016	42952
20017	18957
20018	70355
20019	53116
2002	274634
20020	8444
20021	79723
20022	29604
20023	17398
20024	9814
20025	1882
20026	12128
20027	29636
20028	336
20029	25857
2003	2379665
20030	35559
20031	74741
20032	49058
20033	59286
20034	20961
20035	103771
20036	51360
20037	3611
20038	5742
20039	2442
2004	52831
20040	389
20041	143
20042	2138
20043	433
20044	1058
20045	3346
20046	2482
20047	9626
20048	3126
20049	2794
2005	2822
20050	3764
20051	1323
20052	39673
20053	43639
20054	6205
20055	1198
20056	6
20057	4356
20058	48
20059	6
2006	11208
20060	4677
20061	6
20062	194
20063	6
20064	200
20065	5632
20066	35707
20067	15308
20068	11342
20069	10123
2007	3134
20070	38111
20071	1418
20072	105
20073	18913
20074	5646
20075	3132
20076	631
20077	10506
20078	4646
20079	24388
2008	7325
20080	24331
20081	14475
20082	4959
20083	6954
20084	16715
20085	45552
20086	55011
20087	12393
20088	4894
20089	3501
2009	439953
20090	16578
20091	14474
20092	26075
20093	13508
20094	7128
20095	11196
20096	25094
20097	5404
20098	6058
20099	2418
201	31186
2010	101164
20100	22927
20101	47855
20102	1576
20103	23685
20104	1500
20105	7
20106	21898
20107	3253
20108	7983
20109	48101
2011	29788
20110	58453
20111	666
20112	6828
20113	6309
20114	19361
20115	1124
20116	5926
20117	23448
20118	5107
20119	7065
2012	223810
20120	21225
20121	1934
20122	17328
20123	32049
20124	6247
20125	5
20126	49530
20127	4520
20128	6653
20129	8601
2013	48718
20130	1805
20131	46142
20132	3467
20133	12781
20134	65520
20135	8145
20136	10665
20137	37223
20138	17273
20139	60172
2014	66233
20140	22176
20141	1109656
20142	61143
20143	31846
20144	43589
20145	570138
20146	111307
20147	117479
20148	22566
20149	22628
2015	752730
20150	4735
20151	7631
20152	1755
20153	3425
20154	102382
20155	7593
20156	53487
20157	119083
20158	33919
20159	17573
2016	2139754
20160	22629
20161	60952
20162	87216
20163	1396365
20164	59643
20165	1538188
20166	126103
20167	4014
20168	41219
20169	46088
2017	149372
20170	15188
20171	801696
20172	87988
20173	574193
20174	20202
20175	48776
20176	68311
20177	23364
20178	11807
20179	70255
2018	327308
20180	11864
20181	64607
20182	189994
20183	271550
20184	23211
20185	554472
20186	16558
20187	99735
20188	516039
20189	63451
2019	1554130
20190	6532
20191	12376
20192	20839
20193	204448
20194	397346
20195	33272
20196	105226
20197	2710
20198	12582
20199	24621
202	27409
2020	1952441
20200	286282
20201	16167
20202	221230
20203	267761
20204	51218
20205	57592
20206	95396
20207	260669
20208	35901
20209	80750
2021	273590
20210	269151
20211	142625
20212	11450
20213	4983
20214	14958
20215	7272
20216	173473
20217	18819
20218	42477
20219	78786
2022	388060
20220	53137
20221	6893
20222	174404
20223	28814
20224	51443
20225	2164
20226	2063
20227	24060
20228	2472
20229	26167
2023	373098
20230	2178
20231	75786
20232	8677
20233	42757
20234	29019
20235	83634
20236	9815
20237	78769
20238	1723
20239	122099
2024	624220
20240	184346
20241	36970
20242	25039
20243	52340
20244	27662
20245	208530
20246	4737612
20247	391656
20248	7117
20249	32975
2025	4702391
20250	102958
20251	19134
20252	53831
20253	21082
20254	112554
20255	9190
20256	42155
20257	126746
20258	27056
20259	8884
2026	226269
20260	30644
20261	2552804
20262	11850
20263	14841
20264	37685
20265	14190
20266	11214
20267	30768
20268	56671
20269	15672
2027	238971
20270	3363
20271	110409
20272	422196
20273	9426
20274	64858
20275	13311
20276	24261
20277	23024
20278	42917
20279	51903
2028	196653
20280	186852
20281	59967
20282	7567
20283	67991
20284	14590
20285	7764
20286	82340
20287	534715
20288	5931
20289	20280
2029	1125966
20290	89325
20291	1464201
20292	75635
20293	41213
20294	26128
20295	139628
20296	11201
20297	56848
203	30824
2030	166445
20301	9906
20303	46856
20307	11400
20308	18180
2031	928182
20314	539
20315	592
20317	58835
20318	76912
20319	45502
2032	183121
20321	30775
20323	4479
20324	28089
20326	1372014
20329	40864
2033	58309
20330	14691
20331	1056
20332	206303
20333	130952
20335	5815
20336	97112
20337	1319
20339	6991
2034	27388
20340	848
20342	68752
20343	4524
20346	1349069
20347	11704
20349	5403
2035	305084
20354	11218
20356	23831
20358	22197
2036	13694
20360	3125
2037	67057
2038	39727
20382	21219
20383	10690
20384	202182
20389	118834
2039	65845
20392	46342
204	153207
2040	3751
20401	123902
20407	57501
2041	21315
20410	34816
20411	21998
20412	112774
20413	213792
20414	71893
20415	268699
2042	7858
20423	2921
20428	7750
2043	10552
20438	76352
2044	7564
20443	8497
20444	81599
20446	222638
20449	4265
2045	3667
2046	3183
20465	12812
2047	3359
20472	126593
2048	31075
20486	11252
2049	12294
20492	7315
20498	1384
205	53980
2050	19534
20502	6029
20509	76703
2051	63678
2052	11970
20523	199245
2053	9306
20533	148586
20536	40778
2054	34916
20546	7751
2055	8472
20551	101551
20552	13801
20553	1493
20554	65812
20555	108043
20558	305981
2056	67265
20560	15290
20561	139438
20562	13003
20563	35093
20565	23000
20566	9654
20567	49049
20568	22586
20569	4563
2057	2346
20570	20132
20571	80468
20572	65078
20573	67944
20574	285530
20575	11566
20576	16730
20577	44718
20578	80791
20579	16335
2058	46542
20580	67078
20581	21635
20582	17308
20583	10399
20584	6722
20585	20250
20586	42808
20587	22765
20588	14938
20589	2461
2059	24082
20590	81381
20592	118566
20593	68642
20595	43161
20596	6922
20597	20472
20598	42944
20599	994
206	71212
2060	5430
20601	8889
20602	23018
20603	23787
20604	1403
20605	111526
20606	155935
20607	15279
20608	26137
20609	6319
2061	23846
20610	21733
20612	13705
20613	13285
20615	37963
20617	30432
20618	45854
20619	75309
2062	91200
20620	30881
20621	100087
20622	39099
20623	22908
20624	10839
20626	43404
20627	2270
20628	27903
20629	7878
2063	32955
20630	430049
20631	163504
20632	1867
20634	1311
20635	2840
20636	3442
20638	25735
2064	14396
20640	3590
20641	71228
20642	7478
20643	52544
20644	95282
20645	117745
2065	10954
20650	3169
20651	4471
20653	39445
20654	31717
20655	8150
20656	6696
20657	10677
20658	9860
20659	43826
2066	16381
20660	110439
20663	4752
20664	17021
20665	79132
20669	299105
2067	25974
20670	71315
20671	15348
20672	12238
20674	21245
20675	29576
20676	9020
20679	22353
2068	5224
20681	125798
20682	9077
20683	30622
20684	27556
20686	4787
20687	26192
20688	30809
2069	17856
20690	5868
20691	5450
20692	2202
20693	7795
20695	9237
20697	2230
20698	836
207	281809
2070	12109
20701	4643
20702	27599
20703	14635
20704	2185
20705	6300
20707	98249
20708	2390
2071	20010
20712	5040
20714	10921
20715	561
20716	109044
20717	3676
2072	12386
20720	7970
20721	4078
20722	8760
20724	848
20728	26552
2073	33577
20730	66918
20732	7243
20737	7523
20738	194463
2074	41533
20743	44039
20745	8527
20746	1303
20747	1548
2075	31744
20750	12941
20752	285256
20753	130063
20754	2651
20755	563
20756	1089
20758	5039
2076	49584
20760	9251
20761	3367
20763	9031
20764	49173
20765	3020
20766	11048
20767	2076
20768	799
20769	3000
2077	14449
20775	1814
20778	4416
20779	2988
2078	9385
20781	3172
20782	30794
20785	2498
20786	1125
20787	3482
20788	1499
20789	2884
2079	48818
20790	2219
20794	2832
20795	5176
20797	1366
20798	3730
208	11617
2080	7174
20800	812
20801	1662
20804	92941
20806	21756
20807	3436
20809	1101
2081	15262
20810	5647
20811	37597
20815	528
20816	9260
20817	1295
20818	6736
20819	4300
2082	23787
20820	1906
20821	1028
20822	1469
20823	836
20824	756
20825	19129
20826	6627
20827	7738
20828	3046
20829	2162
2083	121280
20830	1549
20831	1473
20832	40044
20833	8260
20834	5094
20835	39160
20836	5317
20837	3733
20838	4396
20839	2402
2084	15533
20840	2185
20841	1977
20842	11456
20843	12621
20844	9449
20845	4834
20846	6551
20847	4431
2085	4898
20850	8685
20851	25218
20852	11378
20853	390
20854	21239
20855	8817
20856	4758
20857	3887
20858	6427
20859	15259
2086	15733
20860	4142
20861	5260
20862	35370
20863	3180
20864	1384
20865	1323
20866	1315
20867	469
20868	10769
20869	2708
2087	22815
20870	2558
20871	1350
20872	629
20873	670
20874	1188
20875	671
20876	775
20877	674
20879	101869
2088	5568
20883	1297
20885	4316
20886	15779
20888	1387
2089	22097
20890	6887
20891	14300
20892	1803
20895	776
20897	38903
20899	44094
209	10404
2090	156455
20907	15407
2091	38494
20910	1299582
20914	7204
20915	31899
20917	26092
2092	14538
20922	11393
20923	1602
20928	3988
20929	668195
2093	3803
20930	45832
20931	413
20933	5223
20935	4789
20936	7964
20938	3545
2094	71495
20941	55138
20944	2086
20945	1527
20948	1075
2095	54065
20950	37180
20951	5422
20953	4244
20954	1288
20955	8871
20957	2822
20958	324496
2096	51909
20960	12945
20962	1146
20963	5175
20965	49976
2097	86903
20972	2591
20975	131833
20976	2431
20977	13415
20978	12596
20979	1838
2098	21214
20980	10911
20981	26531
20982	8135
20983	6355
20984	15368
20986	4456
20987	1517
20989	1897
2099	3835
20990	16424
20991	348732
20995	1201128
20996	398
20998	3236
20999	1266
21	106201
210	39803
2100	68233
21000	7661
21001	704
21002	2392
21003	491
21005	6235
21006	2537
21007	559
2101	37561
21010	6301
21011	20380
21012	17270
21013	23580
21014	24912
21015	3301
21016	1555
21017	2833
21019	966
2102	29035
21020	310
21021	820
21023	4239
21024	3869
21026	1929
21028	17546
2103	74179
21031	4497
21033	3894
21037	1301
21038	7255
2104	90030
21040	14138
21043	3744
21045	1262
21046	4860
21047	848
21048	11885
21049	2290
2105	18363
21050	1495
21051	315
21052	12059
21053	6797
21054	8238
21055	1979
21056	2261
21057	1165
21058	2405
21059	5722
2106	12892
21060	1493
21061	8299
21062	536
21063	786
21064	5255
21065	56297
21066	243
21067	1650
21069	2379
2107	59379
21070	7981
21071	946
21072	798
21073	549
21074	1108
21075	2229
21076	9212
21077	590
21078	1400
21079	364
2108	6120
21080	5181
21081	3756
21082	443
21083	47078
21085	6745
21086	1405
21087	542
21089	1759
2109	19222
21090	3387
21091	5239
21093	4861
21094	801
21096	522
21097	2874
21099	11294
211	6826
2110	10056
21100	1897
21101	965
21102	1568
21103	1872
21104	1302
21105	1356
21106	4406
21108	4963
2111	170510
21110	1224
21111	4473
21113	406
21114	5700
21115	8859
21116	1624
21117	710
21118	488
21119	591
2112	126161
21120	1559
21122	4530
21123	1444
21124	1039
21126	1138
21127	6673
21128	3427
21129	1954
2113	84244
21130	2191
21131	1939
21132	2311
21133	1629
21134	1346
21135	1001
21136	854
21137	2523
21138	1719
21139	527
2114	27123
21140	876
21141	9464
21143	2670
21144	21730
21145	15689
21146	3292
21147	22917
21148	2411
21149	1246
2115	9094
21150	15298
21151	5841
21152	5544
21153	1110498
21154	389525
21155	1458593
21156	243718
21157	1158258
21158	32225
21159	39278
2116	194279
21160	33621
21161	32382
21162	52909
21163	47385
21164	41418
21165	60886
21166	33826
21167	33214
21168	38343
21169	38363
2117	33071
21170	40972
21171	46946
21172	47841
21173	48786
21174	67882
21175	26831
21176	43118
21177	35239
21178	57306
21179	21687
2118	32112
21180	42950
21181	34861
21182	45998
21183	38282
21184	46067
21185	29076
21186	38989
21187	50475
21188	56989
21189	29540
2119	8225
21190	1211
21191	23256
21192	30623
21193	49129
21194	52135
21195	24284
21196	33339
21197	36447
21198	27602
21199	47083
212	215742
2120	3416
21200	42674
21201	36512
21202	35541
21203	49316
21204	28694
21205	51142
21206	69508
21207	40664
21208	38532
21209	29055
2121	4721
21210	41967
21211	26357
21212	22082
21213	34891
21214	44351
21215	64867
21216	22410
21217	33446
21218	6962
21219	12490
2122	3809
21220	65937
21222	14516
21223	3326
21224	5760
21225	13324
21226	6886
21227	64373
21228	15870
21229	29171
2123	5787
21230	35072
21231	5845
21232	33227
21233	31824
21234	5595
21235	36041
21236	10022
21237	49251
21238	104461
21239	3542
2124	29104
21240	142427
21241	41712
21242	1064
21243	309351
21244	13782
21245	1148
21246	41445
21247	702362
21248	7634
21249	6674
2125	57053
21250	26070
21251	4414
21253	26493
21254	5737
21255	4504
21256	384346
21257	125280
21258	48223
21259	71256
2126	15441
21260	70508
21261	1014
21262	140215
21263	144181
21264	6411
21265	12640
21266	2759
21267	36800
21268	49703
21269	700503
2127	27650
21270	15437
21271	391016
21272	3984
21273	3965
21274	3240
21275	27301
21276	3286
21277	14930
21278	13645
21279	47034
2128	3437
21280	48008
21281	3483
21282	37094
21283	28911
21284	25670
21285	37596
21286	4144
21287	14850
21288	6450
21289	11548
2129	6888
21290	25033
21291	6201
21292	14376
21293	59428
21294	7559
21295	39536
21296	81397
21297	49288
21299	32117
213	163650
2130	6266
21300	6373
21301	8052
21302	3649
21303	48165
21304	4739
21305	4208
21306	6980
21307	6988
21308	4105
21309	182251
2131	15500
21310	7315
21311	3649
21312	264207
21313	7417
21314	3229
21315	112524
21318	130686
21319	2235
2132	12381
21320	188644
21321	120378
21322	73590
21325	7669
21326	1063
21327	3377
21328	1674
21329	3300
2133	5778
21331	4251
21332	9446
21333	2312
21334	44083
21335	4272
21336	7802
21337	4064
21338	8712
21339	5473
2134	19746
21340	85369
21341	3289
21342	7853
21343	106807
21344	13915
21345	127843
21346	1027
21347	17234
2135	50180
21350	1515
21351	5519
21352	23956
21353	11188
21354	19045
21355	18425
21356	1908
21357	39218
21358	4725
21359	27143
2136	20236
21360	1232
21361	2876
21362	128833
21364	38650
21365	80228
21366	8328
21367	2458
21368	7646
21369	4809
2137	8362
21370	14002
21372	2666
21373	16629
21374	1542
21375	16410
21376	8103
21377	5587
21378	72087
21379	7720
2138	5296
21380	1678
21381	3289
21383	14975
21384	5091
21385	4699
21386	606
21387	13413
21388	5905
21389	21168
2139	26323
21390	9595
21391	37969
21392	8173
21393	5564
21394	23344
21395	73403
21396	8759
21397	10400
21398	4132
21399	708
214	76699
2140	6311
21400	47372
21401	7288
21402	37400
21403	37927
21404	1607
21406	22049
21408	20075
21409	6465
2141	29038
21410	5909
21411	9387
21412	12526
21413	13431
21415	123534
21416	962
21417	3130
21418	4627
21419	129183
2142	30656
21420	2496
21421	5311
21422	9783
21423	1255
21424	3129
21425	3007
21426	2541
21427	960
21428	20043
2143	1543631
21430	1090
21431	6763
21434	10140
21439	13106
2144	104058
21440	3188
21441	10240
21442	50620
21443	239121
21444	140126
21445	100145
21446	1417782
21447	584494
21448	12281
21449	20416
2145	13023
21450	14467
21452	2100
21453	203
21455	7573
21456	52960
21457	39527
21458	12489
21459	9532
2146	24718
21460	1685
21461	7071
21463	10180
21465	26052
21469	28353
2147	169696
21472	1186
21473	44984
21475	11074
21477	4619
21478	2083
2148	15661
21480	1646
21481	6888
21482	12223
21483	2504
21485	3117
21488	4352
21489	22803
2149	12595
21490	15799
21491	2776
21492	50873
21494	36649
21495	30332
21496	2803
21498	14273
215	248700
2150	110388
21502	19161
21503	11566
21504	12966
21506	16275
21507	1714
21508	7061
2151	17186
21513	18099
